Source,Target,Weight,Type
S0154,S0229,1,Undirected
S0154,S0230,2,Undirected
S0154,S0231,1,Undirected
S0154,S0233,2,Undirected
S0154,S0234,1,Undirected
S0154,S0235,1,Undirected
S0154,S0236,1,Undirected
S0154,S0237,2,Undirected
S0154,S0240,2,Undirected
S0154,S0241,2,Undirected
S0154,S0243,1,Undirected
S0154,S0245,1,Undirected
S0154,S0248,1,Undirected
S0154,S0249,1,Undirected
S0154,S0250,2,Undirected
S0155,S0156,1,Undirected
S0155,S0157,3,Undirected
S0155,S0160,3,Undirected
S0155,S0161,3,Undirected
S0155,S0162,1,Undirected
S0155,S0164,2,Undirected
S0155,S0165,1,Undirected
S0155,S0167,1,Undirected
S0155,S0168,1,Undirected
S0155,S0169,1,Undirected
S0155,S0170,2,Undirected
S0155,S0173,3,Undirected
S0155,S0176,1,Undirected
S0155,S0178,1,Undirected
S0155,S0179,3,Undirected
S0155,S0182,1,Undirected
S0155,S0183,2,Undirected
S0155,S0188,1,Undirected
S0155,S0191,1,Undirected
S0155,S0193,1,Undirected
S0155,S0196,2,Undirected
S0155,S0197,3,Undirected
S0155,S0199,1,Undirected
S0155,S0201,1,Undirected
S0155,S0202,1,Undirected
S0155,S0207,3,Undirected
S0155,S0210,3,Undirected
S0155,S0213,1,Undirected
S0155,S0214,1,Undirected
S0155,S0218,1,Undirected
S0155,S0222,2,Undirected
S0155,S0224,1,Undirected
S0155,S0227,1,Undirected
S0155,S0228,1,Undirected
S0155,S0229,1,Undirected
S0155,S0230,1,Undirected
S0155,S0233,2,Undirected
S0155,S0234,1,Undirected
S0155,S0236,2,Undirected
S0155,S0238,1,Undirected
S0155,S0240,1,Undirected
S0155,S0241,1,Undirected
S0155,S0245,2,Undirected
S0155,S0248,2,Undirected
S0155,S0250,1,Undirected
S0156,S0157,2,Undirected
S0156,S0158,2,Undirected
S0156,S0160,2,Undirected
S0156,S0161,2,Undirected
S0156,S0164,2,Undirected
S0156,S0165,1,Undirected
S0156,S0166,1,Undirected
S0156,S0167,1,Undirected
S0156,S0168,1,Undirected
S0156,S0169,1,Undirected
S0156,S0170,1,Undirected
S0156,S0171,2,Undirected
S0156,S0173,3,Undirected
S0156,S0174,1,Undirected
S0156,S0175,1,Undirected
S0156,S0176,1,Undirected
S0156,S0179,2,Undirected
S0156,S0180,1,Undirected
S0156,S0182,1,Undirected
S0156,S0183,2,Undirected
S0156,S0188,1,Undirected
S0156,S0193,2,Undirected
S0156,S0195,1,Undirected
S0156,S0196,2,Undirected
S0156,S0197,1,Undirected
S0156,S0198,1,Undirected
S0156,S0199,1,Undirected
S0156,S0200,1,Undirected
S0156,S0201,1,Undirected
S0156,S0202,1,Undirected
S0156,S0207,2,Undirected
S0156,S0209,1,Undirected
S0156,S0210,1,Undirected
S0156,S0211,1,Undirected
S0156,S0213,1,Undirected
S0156,S0214,1,Undirected
S0156,S0215,2,Undirected
S0156,S0216,1,Undirected
S0156,S0218,1,Undirected
S0156,S0219,1,Undirected
S0156,S0229,1,Undirected
S0156,S0231,1,Undirected
S0156,S0232,2,Undirected
S0156,S0233,2,Undirected
S0156,S0237,1,Undirected
S0156,S0239,1,Undirected
S0156,S0241,1,Undirected
S0156,S0243,2,Undirected
S0156,S0245,2,Undirected
S0156,S0248,3,Undirected
S0157,S0158,2,Undirected
S0157,S0159,2,Undirected
S0157,S0160,3,Undirected
S0157,S0161,2,Undirected
S0157,S0163,2,Undirected
S0157,S0164,2,Undirected
S0157,S0165,2,Undirected
S0157,S0166,3,Undirected
S0157,S0167,1,Undirected
S0157,S0168,2,Undirected
S0157,S0169,3,Undirected
S0157,S0170,1,Undirected
S0157,S0171,1,Undirected
S0157,S0172,1,Undirected
S0157,S0173,4,Undirected
S0157,S0174,3,Undirected
S0157,S0175,1,Undirected
S0157,S0176,1,Undirected
S0157,S0177,1,Undirected
S0157,S0178,2,Undirected
S0157,S0179,8,Undirected
S0157,S0180,1,Undirected
S0157,S0182,3,Undirected
S0157,S0183,2,Undirected
S0157,S0186,1,Undirected
S0157,S0187,1,Undirected
S0157,S0188,2,Undirected
S0157,S0190,1,Undirected
S0157,S0191,1,Undirected
S0157,S0193,1,Undirected
S0157,S0195,1,Undirected
S0157,S0196,1,Undirected
S0157,S0197,4,Undirected
S0157,S0198,2,Undirected
S0157,S0199,1,Undirected
S0157,S0200,1,Undirected
S0157,S0201,3,Undirected
S0157,S0202,4,Undirected
S0157,S0206,1,Undirected
S0157,S0207,3,Undirected
S0157,S0209,1,Undirected
S0157,S0210,3,Undirected
S0157,S0211,2,Undirected
S0157,S0213,3,Undirected
S0157,S0214,1,Undirected
S0157,S0215,2,Undirected
S0157,S0216,1,Undirected
S0157,S0218,2,Undirected
S0157,S0220,2,Undirected
S0157,S0221,1,Undirected
S0157,S0222,1,Undirected
S0157,S0224,1,Undirected
S0157,S0226,1,Undirected
S0157,S0227,1,Undirected
S0157,S0229,2,Undirected
S0157,S0231,1,Undirected
S0157,S0232,2,Undirected
S0157,S0233,2,Undirected
S0157,S0234,1,Undirected
S0157,S0236,1,Undirected
S0157,S0238,1,Undirected
S0157,S0240,2,Undirected
S0157,S0241,2,Undirected
S0157,S0243,3,Undirected
S0157,S0245,4,Undirected
S0157,S0247,1,Undirected
S0157,S0248,3,Undirected
S0157,S0249,2,Undirected
S0157,S0250,2,Undirected
S0158,S0159,6,Undirected
S0158,S0160,2,Undirected
S0158,S0161,1,Undirected
S0158,S0163,1,Undirected
S0158,S0164,2,Undirected
S0158,S0165,2,Undirected
S0158,S0166,3,Undirected
S0158,S0167,1,Undirected
S0158,S0168,4,Undirected
S0158,S0169,1,Undirected
S0158,S0171,4,Undirected
S0158,S0172,1,Undirected
S0158,S0173,4,Undirected
S0158,S0174,4,Undirected
S0158,S0175,1,Undirected
S0158,S0178,1,Undirected
S0158,S0179,3,Undirected
S0158,S0180,2,Undirected
S0158,S0181,3,Undirected
S0158,S0182,1,Undirected
S0158,S0183,1,Undirected
S0158,S0184,2,Undirected
S0158,S0188,1,Undirected
S0158,S0189,1,Undirected
S0158,S0190,2,Undirected
S0158,S0191,1,Undirected
S0158,S0193,1,Undirected
S0158,S0194,2,Undirected
S0158,S0196,1,Undirected
S0158,S0198,3,Undirected
S0158,S0199,2,Undirected
S0158,S0200,3,Undirected
S0158,S0201,2,Undirected
S0158,S0202,1,Undirected
S0158,S0203,1,Undirected
S0158,S0204,2,Undirected
S0158,S0207,1,Undirected
S0158,S0209,1,Undirected
S0158,S0210,2,Undirected
S0158,S0211,1,Undirected
S0158,S0212,2,Undirected
S0158,S0213,3,Undirected
S0158,S0214,2,Undirected
S0158,S0215,4,Undirected
S0158,S0216,1,Undirected
S0158,S0217,2,Undirected
S0158,S0218,3,Undirected
S0158,S0219,2,Undirected
S0158,S0221,1,Undirected
S0158,S0222,2,Undirected
S0158,S0224,2,Undirected
S0158,S0225,1,Undirected
S0158,S0226,2,Undirected
S0158,S0229,1,Undirected
S0158,S0230,1,Undirected
S0158,S0231,3,Undirected
S0158,S0232,3,Undirected
S0158,S0233,3,Undirected
S0158,S0234,2,Undirected
S0158,S0235,2,Undirected
S0158,S0236,2,Undirected
S0158,S0237,4,Undirected
S0158,S0238,1,Undirected
S0158,S0239,4,Undirected
S0158,S0240,2,Undirected
S0158,S0241,5,Undirected
S0158,S0243,4,Undirected
S0158,S0244,2,Undirected
S0158,S0245,4,Undirected
S0158,S0246,2,Undirected
S0158,S0248,2,Undirected
S0158,S0249,2,Undirected
S0159,S0163,1,Undirected
S0159,S0165,1,Undirected
S0159,S0166,4,Undirected
S0159,S0171,1,Undirected
S0159,S0172,3,Undirected
S0159,S0173,4,Undirected
S0159,S0174,6,Undirected
S0159,S0178,2,Undirected
S0159,S0179,4,Undirected
S0159,S0180,3,Undirected
S0159,S0181,1,Undirected
S0159,S0182,2,Undirected
S0159,S0183,2,Undirected
S0159,S0184,3,Undirected
S0159,S0187,1,Undirected
S0159,S0189,1,Undirected
S0159,S0190,2,Undirected
S0159,S0191,2,Undirected
S0159,S0192,2,Undirected
S0159,S0194,4,Undirected
S0159,S0195,1,Undirected
S0159,S0197,1,Undirected
S0159,S0198,6,Undirected
S0159,S0199,1,Undirected
S0159,S0200,2,Undirected
S0159,S0201,3,Undirected
S0159,S0203,1,Undirected
S0159,S0204,2,Undirected
S0159,S0206,1,Undirected
S0159,S0207,2,Undirected
S0159,S0209,3,Undirected
S0159,S0211,3,Undirected
S0159,S0212,1,Undirected
S0159,S0213,3,Undirected
S0159,S0215,3,Undirected
S0159,S0216,2,Undirected
S0159,S0217,3,Undirected
S0159,S0218,4,Undirected
S0159,S0219,1,Undirected
S0159,S0221,1,Undirected
S0159,S0222,2,Undirected
S0159,S0223,1,Undirected
S0159,S0224,2,Undirected
S0159,S0225,1,Undirected
S0159,S0226,4,Undirected
S0159,S0230,2,Undirected
S0159,S0231,4,Undirected
S0159,S0232,2,Undirected
S0159,S0233,3,Undirected
S0159,S0234,2,Undirected
S0159,S0235,4,Undirected
S0159,S0236,1,Undirected
S0159,S0237,3,Undirected
S0159,S0239,2,Undirected
S0159,S0240,2,Undirected
S0159,S0241,4,Undirected
S0159,S0243,5,Undirected
S0159,S0244,1,Undirected
S0159,S0245,3,Undirected
S0159,S0246,3,Undirected
S0159,S0249,2,Undirected
S0160,S0161,3,Undirected
S0160,S0162,3,Undirected
S0160,S0164,3,Undirected
S0160,S0165,1,Undirected
S0160,S0166,4,Undirected
S0160,S0167,3,Undirected
S0160,S0168,4,Undirected
S0160,S0169,3,Undirected
S0160,S0170,2,Undirected
S0160,S0171,3,Undirected
S0160,S0173,4,Undirected
S0160,S0176,1,Undirected
S0160,S0179,5,Undirected
S0160,S0181,3,Undirected
S0160,S0182,3,Undirected
S0160,S0183,5,Undirected
S0160,S0185,2,Undirected
S0160,S0188,2,Undirected
S0160,S0193,2,Undirected
S0160,S0194,1,Undirected
S0160,S0196,2,Undirected
S0160,S0197,4,Undirected
S0160,S0199,2,Undirected
S0160,S0200,1,Undirected
S0160,S0201,2,Undirected
S0160,S0202,1,Undirected
S0160,S0203,3,Undirected
S0160,S0206,1,Undirected
S0160,S0207,5,Undirected
S0160,S0208,1,Undirected
S0160,S0210,4,Undirected
S0160,S0213,2,Undirected
S0160,S0214,3,Undirected
S0160,S0215,3,Undirected
S0160,S0216,1,Undirected
S0160,S0218,4,Undirected
S0160,S0219,4,Undirected
S0160,S0221,2,Undirected
S0160,S0222,2,Undirected
S0160,S0226,2,Undirected
S0160,S0227,1,Undirected
S0160,S0232,1,Undirected
S0160,S0233,3,Undirected
S0160,S0235,1,Undirected
S0160,S0236,1,Undirected
S0160,S0237,2,Undirected
S0160,S0238,2,Undirected
S0160,S0239,3,Undirected
S0160,S0240,1,Undirected
S0160,S0241,4,Undirected
S0160,S0245,3,Undirected
S0160,S0248,4,Undirected
S0160,S0249,1,Undirected
S0161,S0162,1,Undirected
S0161,S0164,3,Undirected
S0161,S0167,1,Undirected
S0161,S0169,1,Undirected
S0161,S0170,2,Undirected
S0161,S0171,1,Undirected
S0161,S0173,3,Undirected
S0161,S0176,1,Undirected
S0161,S0178,1,Undirected
S0161,S0179,2,Undirected
S0161,S0183,3,Undirected
S0161,S0188,2,Undirected
S0161,S0191,1,Undirected
S0161,S0193,2,Undirected
S0161,S0196,3,Undirected
S0161,S0197,2,Undirected
S0161,S0199,1,Undirected
S0161,S0201,2,Undirected
S0161,S0202,1,Undirected
S0161,S0207,3,Undirected
S0161,S0210,2,Undirected
S0161,S0213,1,Undirected
S0161,S0214,1,Undirected
S0161,S0215,1,Undirected
S0161,S0216,1,Undirected
S0161,S0222,2,Undirected
S0161,S0224,1,Undirected
S0161,S0227,1,Undirected
S0161,S0228,1,Undirected
S0161,S0229,1,Undirected
S0161,S0230,1,Undirected
S0161,S0232,1,Undirected
S0161,S0233,3,Undirected
S0161,S0234,1,Undirected
S0161,S0236,2,Undirected
S0161,S0237,1,Undirected
S0161,S0239,1,Undirected
S0161,S0245,3,Undirected
S0161,S0248,2,Undirected
S0161,S0250,1,Undirected
S0162,S0163,1,Undirected
S0162,S0165,1,Undirected
S0162,S0166,3,Undirected
S0162,S0167,1,Undirected
S0162,S0168,2,Undirected
S0162,S0169,3,Undirected
S0162,S0170,5,Undirected
S0162,S0171,3,Undirected
S0162,S0176,2,Undirected
S0162,S0178,3,Undirected
S0162,S0179,2,Undirected
S0162,S0181,2,Undirected
S0162,S0182,4,Undirected
S0162,S0183,5,Undirected
S0162,S0185,2,Undirected
S0162,S0187,2,Undirected
S0162,S0188,2,Undirected
S0162,S0189,1,Undirected
S0162,S0190,1,Undirected
S0162,S0191,1,Undirected
S0162,S0192,1,Undirected
S0162,S0193,2,Undirected
S0162,S0196,2,Undirected
S0162,S0197,2,Undirected
S0162,S0199,3,Undirected
S0162,S0200,1,Undirected
S0162,S0202,3,Undirected
S0162,S0203,3,Undirected
S0162,S0204,1,Undirected
S0162,S0206,3,Undirected
S0162,S0207,3,Undirected
S0162,S0208,2,Undirected
S0162,S0210,2,Undirected
S0162,S0213,2,Undirected
S0162,S0214,2,Undirected
S0162,S0215,1,Undirected
S0162,S0218,3,Undirected
S0162,S0219,3,Undirected
S0162,S0220,2,Undirected
S0162,S0221,3,Undirected
S0162,S0222,5,Undirected
S0162,S0224,3,Undirected
S0162,S0226,3,Undirected
S0162,S0227,3,Undirected
S0162,S0228,2,Undirected
S0162,S0229,1,Undirected
S0162,S0230,3,Undirected
S0162,S0231,1,Undirected
S0162,S0232,2,Undirected
S0162,S0233,4,Undirected
S0162,S0234,1,Undirected
S0162,S0235,1,Undirected
S0162,S0236,1,Undirected
S0162,S0237,1,Undirected
S0162,S0239,3,Undirected
S0162,S0240,1,Undirected
S0162,S0241,4,Undirected
S0162,S0242,1,Undirected
S0162,S0243,1,Undirected
S0162,S0244,1,Undirected
S0162,S0245,1,Undirected
S0162,S0247,1,Undirected
S0162,S0248,1,Undirected
S0162,S0249,1,Undirected
S0162,S0250,5,Undirected
S0163,S0166,2,Undirected
S0163,S0167,1,Undirected
S0163,S0168,1,Undirected
S0163,S0169,4,Undirected
S0163,S0173,1,Undirected
S0163,S0174,3,Undirected
S0163,S0177,1,Undirected
S0163,S0178,2,Undirected
S0163,S0179,3,Undirected
S0163,S0181,2,Undirected
S0163,S0182,1,Undirected
S0163,S0183,1,Undirected
S0163,S0184,1,Undirected
S0163,S0186,1,Undirected
S0163,S0187,2,Undirected
S0163,S0188,1,Undirected
S0163,S0191,1,Undirected
S0163,S0194,1,Undirected
S0163,S0195,1,Undirected
S0163,S0197,2,Undirected
S0163,S0198,1,Undirected
S0163,S0201,1,Undirected
S0163,S0202,2,Undirected
S0163,S0204,2,Undirected
S0163,S0206,2,Undirected
S0163,S0208,1,Undirected
S0163,S0210,1,Undirected
S0163,S0211,1,Undirected
S0163,S0214,1,Undirected
S0163,S0217,1,Undirected
S0163,S0220,3,Undirected
S0163,S0221,2,Undirected
S0163,S0222,1,Undirected
S0163,S0226,1,Undirected
S0163,S0227,2,Undirected
S0163,S0229,1,Undirected
S0163,S0230,1,Undirected
S0163,S0231,2,Undirected
S0163,S0232,2,Undirected
S0163,S0233,1,Undirected
S0163,S0234,1,Undirected
S0163,S0235,1,Undirected
S0163,S0239,1,Undirected
S0163,S0240,2,Undirected
S0163,S0242,1,Undirected
S0163,S0243,1,Undirected
S0163,S0245,1,Undirected
S0163,S0246,1,Undirected
S0163,S0247,2,Undirected
S0163,S0249,2,Undirected
S0163,S0250,3,Undirected
S0164,S0167,1,Undirected
S0164,S0168,1,Undirected
S0164,S0169,1,Undirected
S0164,S0170,1,Undirected
S0164,S0171,1,Undirected
S0164,S0173,3,Undirected
S0164,S0176,1,Undirected
S0164,S0178,1,Undirected
S0164,S0179,2,Undirected
S0164,S0181,1,Undirected
S0164,S0183,2,Undirected
S0164,S0185,1,Undirected
S0164,S0188,2,Undirected
S0164,S0193,2,Undirected
S0164,S0196,2,Undirected
S0164,S0197,3,Undirected
S0164,S0199,3,Undirected
S0164,S0200,2,Undirected
S0164,S0201,3,Undirected
S0164,S0202,1,Undirected
S0164,S0207,3,Undirected
S0164,S0210,1,Undirected
S0164,S0212,1,Undirected
S0164,S0213,1,Undirected
S0164,S0214,1,Undirected
S0164,S0215,1,Undirected
S0164,S0216,1,Undirected
S0164,S0222,1,Undirected
S0164,S0224,1,Undirected
S0164,S0227,1,Undirected
S0164,S0228,1,Undirected
S0164,S0230,1,Undirected
S0164,S0231,1,Undirected
S0164,S0232,1,Undirected
S0164,S0233,3,Undirected
S0164,S0235,1,Undirected
S0164,S0236,2,Undirected
S0164,S0237,3,Undirected
S0164,S0239,2,Undirected
S0164,S0240,1,Undirected
S0164,S0241,1,Undirected
S0164,S0244,1,Undirected
S0164,S0245,3,Undirected
S0164,S0248,2,Undirected
S0164,S0250,1,Undirected
S0165,S0167,1,Undirected
S0165,S0168,2,Undirected
S0165,S0170,1,Undirected
S0165,S0171,2,Undirected
S0165,S0173,3,Undirected
S0165,S0174,1,Undirected
S0165,S0175,1,Undirected
S0165,S0176,1,Undirected
S0165,S0179,2,Undirected
S0165,S0180,1,Undirected
S0165,S0182,3,Undirected
S0165,S0184,2,Undirected
S0165,S0190,1,Undirected
S0165,S0192,1,Undirected
S0165,S0196,1,Undirected
S0165,S0197,2,Undirected
S0165,S0198,1,Undirected
S0165,S0199,2,Undirected
S0165,S0201,1,Undirected
S0165,S0202,2,Undirected
S0165,S0204,1,Undirected
S0165,S0207,2,Undirected
S0165,S0210,2,Undirected
S0165,S0213,2,Undirected
S0165,S0217,1,Undirected
S0165,S0218,2,Undirected
S0165,S0219,1,Undirected
S0165,S0221,1,Undirected
S0165,S0222,1,Undirected
S0165,S0224,2,Undirected
S0165,S0226,1,Undirected
S0165,S0228,2,Undirected
S0165,S0229,1,Undirected
S0165,S0230,1,Undirected
S0165,S0231,2,Undirected
S0165,S0232,4,Undirected
S0165,S0237,2,Undirected
S0165,S0238,1,Undirected
S0165,S0240,1,Undirected
S0165,S0241,2,Undirected
S0165,S0243,2,Undirected
S0165,S0244,1,Undirected
S0165,S0246,1,Undirected
S0165,S0248,2,Undirected
S0165,S0250,1,Undirected
S0166,S0167,2,Undirected
S0166,S0168,4,Undirected
S0166,S0169,4,Undirected
S0166,S0170,1,Undirected
S0166,S0171,2,Undirected
S0166,S0172,1,Undirected
S0166,S0174,5,Undirected
S0166,S0177,1,Undirected
S0166,S0178,2,Undirected
S0166,S0179,8,Undirected
S0166,S0180,3,Undirected
S0166,S0181,4,Undirected
S0166,S0182,4,Undirected
S0166,S0183,7,Undirected
S0166,S0185,2,Undirected
S0166,S0187,1,Undirected
S0166,S0190,1,Undirected
S0166,S0191,1,Undirected
S0166,S0194,2,Undirected
S0166,S0195,3,Undirected
S0166,S0197,2,Undirected
S0166,S0198,3,Undirected
S0166,S0200,3,Undirected
S0166,S0201,3,Undirected
S0166,S0202,1,Undirected
S0166,S0203,3,Undirected
S0166,S0206,1,Undirected
S0166,S0207,4,Undirected
S0166,S0208,1,Undirected
S0166,S0209,4,Undirected
S0166,S0210,3,Undirected
S0166,S0211,5,Undirected
S0166,S0213,2,Undirected
S0166,S0214,3,Undirected
S0166,S0215,6,Undirected
S0166,S0216,2,Undirected
S0166,S0218,4,Undirected
S0166,S0219,5,Undirected
S0166,S0220,1,Undirected
S0166,S0221,4,Undirected
S0166,S0222,1,Undirected
S0166,S0224,1,Undirected
S0166,S0226,5,Undirected
S0166,S0227,2,Undirected
S0166,S0231,2,Undirected
S0166,S0232,1,Undirected
S0166,S0233,3,Undirected
S0166,S0234,1,Undirected
S0166,S0235,1,Undirected
S0166,S0237,1,Undirected
S0166,S0238,1,Undirected
S0166,S0239,3,Undirected
S0166,S0241,6,Undirected
S0166,S0243,5,Undirected
S0166,S0245,1,Undirected
S0166,S0247,1,Undirected
S0166,S0248,1,Undirected
S0166,S0249,5,Undirected
S0166,S0250,1,Undirected
S0167,S0168,3,Undirected
S0167,S0169,1,Undirected
S0167,S0170,1,Undirected
S0167,S0171,1,Undirected
S0167,S0173,2,Undirected
S0167,S0179,3,Undirected
S0167,S0181,1,Undirected
S0167,S0182,2,Undirected
S0167,S0183,3,Undirected
S0167,S0185,1,Undirected
S0167,S0188,1,Undirected
S0167,S0193,1,Undirected
S0167,S0196,1,Undirected
S0167,S0197,3,Undirected
S0167,S0199,2,Undirected
S0167,S0200,1,Undirected
S0167,S0201,1,Undirected
S0167,S0206,1,Undirected
S0167,S0207,3,Undirected
S0167,S0210,2,Undirected
S0167,S0213,1,Undirected
S0167,S0214,1,Undirected
S0167,S0215,1,Undirected
S0167,S0216,1,Undirected
S0167,S0218,2,Undirected
S0167,S0219,1,Undirected
S0167,S0221,2,Undirected
S0167,S0226,2,Undirected
S0167,S0232,1,Undirected
S0167,S0233,1,Undirected
S0167,S0237,2,Undirected
S0167,S0238,1,Undirected
S0167,S0239,1,Undirected
S0167,S0240,1,Undirected
S0167,S0241,2,Undirected
S0167,S0243,1,Undirected
S0167,S0245,1,Undirected
S0167,S0248,3,Undirected
S0167,S0249,1,Undirected
S0168,S0169,3,Undirected
S0168,S0170,1,Undirected
S0168,S0171,2,Undirected
S0168,S0172,1,Undirected
S0168,S0173,2,Undirected
S0168,S0175,1,Undirected
S0168,S0179,4,Undirected
S0168,S0181,4,Undirected
S0168,S0182,2,Undirected
S0168,S0183,3,Undirected
S0168,S0185,2,Undirected
S0168,S0194,1,Undirected
S0168,S0197,3,Undirected
S0168,S0199,1,Undirected
S0168,S0200,3,Undirected
S0168,S0202,1,Undirected
S0168,S0203,2,Undirected
S0168,S0206,1,Undirected
S0168,S0207,2,Undirected
S0168,S0208,1,Undirected
S0168,S0210,5,Undirected
S0168,S0212,1,Undirected
S0168,S0213,2,Undirected
S0168,S0214,3,Undirected
S0168,S0215,1,Undirected
S0168,S0218,5,Undirected
S0168,S0219,3,Undirected
S0168,S0221,2,Undirected
S0168,S0222,1,Undirected
S0168,S0226,3,Undirected
S0168,S0229,1,Undirected
S0168,S0231,1,Undirected
S0168,S0232,1,Undirected
S0168,S0235,1,Undirected
S0168,S0236,1,Undirected
S0168,S0237,2,Undirected
S0168,S0238,2,Undirected
S0168,S0239,2,Undirected
S0168,S0240,1,Undirected
S0168,S0241,3,Undirected
S0168,S0243,2,Undirected
S0168,S0244,1,Undirected
S0168,S0248,3,Undirected
S0168,S0249,1,Undirected
S0169,S0170,1,Undirected
S0169,S0171,1,Undirected
S0169,S0173,1,Undirected
S0169,S0174,2,Undirected
S0169,S0176,1,Undirected
S0169,S0177,1,Undirected
S0169,S0178,3,Undirected
S0169,S0179,4,Undirected
S0169,S0181,3,Undirected
S0169,S0182,1,Undirected
S0169,S0183,3,Undirected
S0169,S0185,1,Undirected
S0169,S0186,1,Undirected
S0169,S0187,3,Undirected
S0169,S0188,2,Undirected
S0169,S0189,1,Undirected
S0169,S0191,1,Undirected
S0169,S0193,2,Undirected
S0169,S0194,1,Undirected
S0169,S0195,1,Undirected
S0169,S0196,1,Undirected
S0169,S0197,3,Undirected
S0169,S0201,1,Undirected
S0169,S0202,3,Undirected
S0169,S0203,3,Undirected
S0169,S0204,1,Undirected
S0169,S0206,3,Undirected
S0169,S0207,1,Undirected
S0169,S0208,2,Undirected
S0169,S0210,3,Undirected
S0169,S0211,1,Undirected
S0169,S0213,1,Undirected
S0169,S0214,3,Undirected
S0169,S0215,1,Undirected
S0169,S0218,1,Undirected
S0169,S0219,2,Undirected
S0169,S0220,4,Undirected
S0169,S0221,3,Undirected
S0169,S0222,2,Undirected
S0169,S0226,2,Undirected
S0169,S0227,2,Undirected
S0169,S0229,1,Undirected
S0169,S0231,1,Undirected
S0169,S0232,2,Undirected
S0169,S0233,3,Undirected
S0169,S0234,1,Undirected
S0169,S0235,1,Undirected
S0169,S0238,1,Undirected
S0169,S0239,2,Undirected
S0169,S0240,2,Undirected
S0169,S0241,1,Undirected
S0169,S0242,1,Undirected
S0169,S0243,1,Undirected
S0169,S0245,3,Undirected
S0169,S0247,2,Undirected
S0169,S0248,1,Undirected
S0169,S0249,2,Undirected
S0169,S0250,4,Undirected
S0170,S0171,3,Undirected
S0170,S0173,1,Undirected
S0170,S0176,3,Undirected
S0170,S0177,1,Undirected
S0170,S0178,1,Undirected
S0170,S0179,2,Undirected
S0170,S0182,3,Undirected
S0170,S0183,2,Undirected
S0170,S0185,1,Undirected
S0170,S0188,1,Undirected
S0170,S0190,2,Undirected
S0170,S0191,2,Undirected
S0170,S0192,1,Undirected
S0170,S0193,2,Undirected
S0170,S0196,3,Undirected
S0170,S0197,3,Undirected
S0170,S0199,3,Undirected
S0170,S0200,1,Undirected
S0170,S0202,3,Undirected
S0170,S0205,1,Undirected
S0170,S0206,1,Undirected
S0170,S0207,3,Undirected
S0170,S0210,1,Undirected
S0170,S0213,1,Undirected
S0170,S0214,2,Undirected
S0170,S0216,1,Undirected
S0170,S0218,1,Undirected
S0170,S0219,1,Undirected
S0170,S0221,1,Undirected
S0170,S0222,3,Undirected
S0170,S0224,4,Undirected
S0170,S0225,1,Undirected
S0170,S0226,3,Undirected
S0170,S0227,2,Undirected
S0170,S0228,2,Undirected
S0170,S0229,1,Undirected
S0170,S0230,4,Undirected
S0170,S0232,1,Undirected
S0170,S0233,3,Undirected
S0170,S0234,1,Undirected
S0170,S0236,1,Undirected
S0170,S0237,1,Undirected
S0170,S0241,3,Undirected
S0170,S0243,1,Undirected
S0170,S0244,1,Undirected
S0170,S0245,1,Undirected
S0170,S0248,2,Undirected
S0170,S0250,3,Undirected
S0171,S0173,2,Undirected
S0171,S0175,1,Undirected
S0171,S0176,1,Undirected
S0171,S0177,2,Undirected
S0171,S0178,2,Undirected
S0171,S0179,2,Undirected
S0171,S0181,2,Undirected
S0171,S0182,2,Undirected
S0171,S0183,2,Undirected
S0171,S0185,1,Undirected
S0171,S0186,1,Undirected
S0171,S0188,1,Undirected
S0171,S0190,1,Undirected
S0171,S0191,2,Undirected
S0171,S0192,1,Undirected
S0171,S0193,2,Undirected
S0171,S0194,1,Undirected
S0171,S0195,1,Undirected
S0171,S0196,2,Undirected
S0171,S0197,1,Undirected
S0171,S0199,4,Undirected
S0171,S0200,1,Undirected
S0171,S0201,1,Undirected
S0171,S0202,5,Undirected
S0171,S0203,3,Undirected
S0171,S0205,3,Undirected
S0171,S0206,1,Undirected
S0171,S0207,3,Undirected
S0171,S0210,2,Undirected
S0171,S0211,1,Undirected
S0171,S0212,3,Undirected
S0171,S0213,2,Undirected
S0171,S0214,2,Undirected
S0171,S0215,5,Undirected
S0171,S0216,2,Undirected
S0171,S0218,4,Undirected
S0171,S0219,2,Undirected
S0171,S0220,1,Undirected
S0171,S0221,2,Undirected
S0171,S0222,2,Undirected
S0171,S0224,4,Undirected
S0171,S0225,2,Undirected
S0171,S0226,2,Undirected
S0171,S0227,2,Undirected
S0171,S0228,1,Undirected
S0171,S0229,1,Undirected
S0171,S0230,4,Undirected
S0171,S0231,1,Undirected
S0171,S0232,4,Undirected
S0171,S0233,3,Undirected
S0171,S0234,2,Undirected
S0171,S0235,1,Undirected
S0171,S0237,1,Undirected
S0171,S0238,2,Undirected
S0171,S0239,3,Undirected
S0171,S0240,1,Undirected
S0171,S0241,4,Undirected
S0171,S0243,2,Undirected
S0171,S0244,2,Undirected
S0171,S0245,2,Undirected
S0171,S0247,1,Undirected
S0171,S0248,2,Undirected
S0171,S0249,1,Undirected
S0171,S0250,3,Undirected
S0172,S0173,2,Undirected
S0172,S0174,1,Undirected
S0172,S0178,2,Undirected
S0172,S0179,1,Undirected
S0172,S0180,1,Undirected
S0172,S0181,1,Undirected
S0172,S0182,1,Undirected
S0172,S0183,1,Undirected
S0172,S0184,1,Undirected
